Glengarry Glen Ross;James Foley;Drama;based on play by David Mamet
The Gun in Betty Lou's Handbag;Allan Moyle;Comedy;Interscope
The Hand That Rocks the Cradle;Curtis Hanson;Thriller;Interscope
Hero;Stephen Frears;Comedy;Columbia
Highway to Hell;Ate de Jong;Horror;
Hoffa;Danny DeVito;Biography;story of Jimmy Hoffa
Home Alone 2: Lost in New York;Chris Columbus;Comedy;sequel to Home Alone
Honey, I Blew Up the Kid;Randal Kleiser;Comedy;sequel to Honey, I Shrunk the Kids
Honeymoon in Vegas;Andrew Bergman;Comedy;inspired musical
Housesitter;Frank Oz;romantic comedy;Universal
Husbands and Wives;Woody Allen;Drama;2 Oscar nominations
In the Soup;Alexandre Rockwell;Comedy;won Sundance award
Innocent Blood;John Landis;Horror;Warner Bros.
Into the Sun;Fritz Kiersch;Action;Trimark Pictures
Jennifer 8;Bruce Robinson;Thriller;Paramount
Juice;Ernest R. Dickerson;Drama;Paramount
Just Another Girl on the I.R.T.;Leslie Harris;Comedy;Miramax
K2;Franc Roddam;Drama;Paramount
Knight Moves;Carl Schenkel;Thriller;Cineplex Odeon
Kuffs;Bruce A. Evans;Comedy;Universal
Ladybugs;Sidney J. Furie;Comedy;Paramount
The Last of the Mohicans;Michael Mann;Adventure;"James Fenimore Cooper novel; Remake of 1936 film"
The Lawnmower Man;Brett Leonard;Sci-fi;Stephen King story
A League of Their Own;Penny Marshall;Comedy;Columbia
Leap of Faith;Richard Pearce;Drama;inspired musical
Leaving Normal;Edward Zwick;Drama;Universal
Lethal Weapon 3;Richard Donner;Action;2nd sequel
Light Sleeper;Paul Schrader;Crime drama;Fine Line Features
Live Wire;Christian Duguay;Action;New Line Cinema
Lorenzo's Oil;George Miller;Biography;story of Lorenzo Odone
Love Crimes;Lizzie Borden;Thriller;Miramax
Love Field;Jonathan Kaplan;Drama;Pfeiffer Oscar-nominated
Love Potion No. 9;Dale Launer;Comedy;inspired by song
Mac;John Turturro;Drama;Goldwyn
Mad at the Moon;Martin Donovan;Horror;
Malcolm X;Spike Lee;Drama, Biography;Oscar nomination for Washington
The Mambo Kings;Arne Glimcher;Drama;based on Oscar Hijuelos novel
Man Bites Dog;Remy Belvaux;Mockumentary;Belgium
Man Trouble;Bob Rafelson;Comedy;20th Century Fox
Meatballs 4;Bob Logan;Comedy;3rd sequel
Medicine Man;John McTiernan;Drama;Hollywood Pictures
Medusa: Dare to Be Truthful;John Fortenberry;Mockumentary;TV
Memoirs of an Invisible Man;John Carpenter;Comedy;based on H. G. Wells novel
Me, Myself & I;Pablo Ferro;Comedy;Sony
A Midnight Clear;Keith Gordon;War, Drama;based on William Wharton novel
The Mighty Ducks;Stephen Herek;Family;"Disney; 2 sequels"
Miracle Beach;Skott Snider;Comedy;
Mistress;Barry Primus;Comedy;
Mo' Money;Peter MacDonald;Comedy;Columbia
Mom and Dad Save the World;Greg Beeman;Sci-fi comedy;Warner Bros.
Monster in a Box;Nick Broomfield;Monologue;
Mr. Baseball;Fred Schepisi;Drama;Universal
Mr. Saturday Night;Billy Crystal;Comedy;"Columbia; Paymer Oscar-nominated"
Mrs. 'Arris Goes to Paris;Anthony Shaw;Comedy;based on Paul Gallico novel
The Muppet Christmas Carol;Brian Henson;Family;based on story by Charles Dickens
My Cousin Vinny;Jonathan Lynn;Comedy;Oscar for Tomei
My New Gun;Stacy Cochran;comedy;
Nemesis;Albert Pyun;Sci-fi;
Newsies;Kenny Ortega;Musical;5 Razzie nominations
Night and the City;Irwin Winkler;Drama;remake of 1950 film
Nitrate Kisses;Barbara Hammer;Documentary;
Noises Off;Peter Bogdanovich;Comedy;based on play by Michael Frayn
O Pioneers!;Glenn Jordan;Drama;TV
Of Mice and Men;Gary Sinise;Drama;based on John Steinbeck novel
Oh, What a Night;Eric Till;Drama;
Once Upon a Crime;Eugene Levy;Comedy;MGM
One False Move;Carl Franklin;Thriller;co-written by Thornton
Only You;Betty Thomas;Romantic comedy;Thomas's first film
Out on a Limb;Francis Veber;Comedy;Universal
Passed Away;Charlie Peters;Comedy;Hollywood Pictures
Passenger 57;Kevin Hooks;Action;Warner Bros.
Passion Fish;John Sayles;Drama;Miramax
Patriot Games;Phillip Noyce;Crime drama;"Paramount; novel by Tom Clancy"
Pet Sematary Two;Mary Lambert;Horror;"sequel; story by Stephen King"
Pets or Meat: The Return to Flint;Michael Moore;Documentary;follow-up to Roger & Me
Pinocchio;;Animated;49 minutes
The Playboys;Gillies MacKinnon;Drama;Goldwyn
The Player;Robert Altman;Drama, Comedy;"Golden Globe; novel by Michael Tolkin"
Poison Ivy;Katt Shea;Thriller;3 sequels
Post No Bills;Clay Walker;Documentary;
The Power of One;John G. Avildsen;Drama;Warner Bros.
Praying with Anger;M. Night Shyamalan;Drama;
Prelude to a Kiss;Norman René;Fantasy;"Fox; based on Craig Lucas play"
Primary Motive;Daniel Adams;Drama;
Prison Planet;;;
A Private Matter;Joan Micklin Silver;Drama;TV
Prom Night IV: Deliver Us from Evil;Clay Borris;Horror;Direct-to-video
The Public Eye;Howard Franklin;Drama;Universal
Pure Country;Christopher Cain;Drama;Warner Bros.
Pushing Hands;Ang Lee;Comedy, Drama;
Quicksand: No Escape;Michael Pressman;Thriller;Universal Media
Radio Flyer;Richard Donner;Fantasy;Columbia
Rain Without Thunder;Gary Bennet;Drama;Orion
Raising Cain;Brian De Palma;Thriller;Universal
Rapid Fire;Dwight H. Little;Action;
Red Rock West;John Dahl;Crime drama;Touchstone
Reservoir Dogs;Quentin Tarantino;Crime drama;"Miramax; first film for Tarantino"
The Resurrected;Dan O'Bannon;Horror;Scotti Bros.
Revenge of the Nerds III: The Next Generation;Roland Mesa;Comedy, Teen;2nd sequel
A River Runs Through It;Robert Redford;Drama;"Norman MacLean story; 3 Oscar nominations"
Roadside Prophets;Abbe Wool;Comedy;
RoboCop 3;Fred Dekker;Sci-fi;2nd sequel
Rock-a-Doodle;Don Bluth;Animated;Goldwyn
Ruby;John MacKenzie;Drama, Biography;story of Jack Ruby
Samantha;Stephen LaRocque;Drama;
Samurai Vampire Bikers From Hell;;Comedy;
Scent of a Woman;Martin Brest;Drama;"Oscar for Pacino; 3 Golden Globes"
School Ties;Robert Mandel;Drama;"Paramount; co-written by Dick Wolf"
Seed People;Peter Manoogian;Sci-fi horror;
The Setting Sun;Rou Tomono;Drama;Japan
Shakes the Clown;Bobcat Goldthwait;Comedy;IRS
Shining Through;David Seltzer;Drama;"from Susan Isaacs novel; 3 Razzies"
Shipwrecked;Nils Gaup;Adventure;Scandinavia
Sidekicks;Aaron Norris;Family;Triumph Films
Silent Night, Deadly Night 5: The Toy Maker;Martin Kitrosser;Horror;5th of series
Simple Men;Hal Hartley;Drama;
Sinatra;James Steven Sadwith;Biography;TV
Sinbad;;Animated;Japan
Single White Female;Barbet Schroeder;Thriller;Columbia
Singles;Cameron Crowe;Comedy;Warner Bros.
Sister Act;Emile Ardolino;Comedy;"Touchstone; inspired sequel and musical"
Sleepwalkers;Mick Garris;Horror;Columbia
Sneakers;Phil Alden Robinson;Comedy;Universal
Society;Brian Yuzna;Horror;
South Central;Stephen Milburn Anderson;Drama;Warner Bros.
The Spirit of Christmas;Trey Parker, Matt Stone;Animation;
Star Time;;Horror;
Stay Tuned;Peter Hyams;Comedy;Warner Bros.
Stop! Or My Mom Will Shoot;Roger Spottiswoode;Comedy;Universal
Stormy Weathers;Will Mackenzie;Drama;TV
Storyville;Mark Frost;Drama;20th Century Fox
Straight Talk;Barnet Kellman;Comedy;Hollywood Pictures
A Stranger Among Us;Sidney Lumet;Crime drama;Hollywood Pictures
Swoon;Tom Kalin;Drama;
That Night;Craig Bolotin;Romance;Warner Bros.
There Goes the Neighborhood;Bill Phillips;Comedy;Kings Road
This Is My Life;Nora Ephron;Comedy, drama;"Fox; Ephron's first film"
The Three Musketeers;;Animated;TV
Thumbelina;;Animated;49 minutes
Thunderheart;Michael Apted;Crime drama;TriStar
Tiny Toon Adventures: How I Spent My Vacation;;Animated;
To Grandmother's House We Go;Jeff Franklin;Family;TV
Tom and Jerry: The Movie;Phil Roman;Animated;Miramax
Topsy and Bunker: The Cat Killers;;;
Toys;Barry Levinson;Fantasy;"Fox; 2 Oscar nominations"
Traces of Red;Andy Wolk;Crime drama;
Trespass;Walter Hill;Action;20th Century Fox
The Tune;Bill Plympton;Animated;
The Turning;L. A. Puopolo;Drama;Anderson's first film
Twin Peaks: Fire Walk with Me;David Lynch;Science fiction;based on the TV series
Under Siege;Andrew Davis;Action;Warner Bros.
Unforgiven;Clint Eastwood;Western;"Warner Bros.; won 4 Academy Awards"
Universal Soldier;Roland Emmerich;Action;Carolco
Unlawful Entry;Jonathan Kaplan;Thriller;Fox
Used People;Beeban Kidron;Romantic comedy;Fox
Visions of Light;;Documentary;On cinematography
The Waterdance;2 directors;Drama;Warner Bros.
Waxwork II: Lost in Time;Anthony Hickox;Horror comedy;sequel
Wayne's World;Penelope Spheeris;Comedy;SNL characters
Where the Day Takes You;Marc Rocco;Drama;New Line
Whispers in the Dark;Christopher Crowe;Thriller;Paramount
White Men Can't Jump;Ron Shelton;Comedy;Fox
White Sands;Roger Donaldson;Crime drama;Warner Bros.
Who Do I Gotta Kill?;Frank Rainone;Comedy;
Wind;Carroll Ballard;Drama;TriStar
The Witness;;Short film;19 minutes
The Year of the Comet;Peter Yates;Comedy;William Goldman script
Zebrahead;Anthony Drazan;Drama;
Zipperface;Mansour Pourmand;Horror;
Acting on Impulse;Sam Irvin;Action;
Addams Family Values;Barry Sonnenfeld;Comedy;sequel to The Addams Family
The Adventures of Huck Finn;Stephen Sommers;Family;based on Mark Twain novel
The Age of Innocence;Martin Scorsese;Drama;"Columbia; based on Edith Wharton novel; Remake of 1934 film"
Aileen Wuornos: The Selling of a Serial Killer;Nick Broomfield;Documentary;
Airborne;Rob Bowman;Comedy;
Alive;Frank Marshall;Drama, Biography;based on Piers Paul Read book
Amos & Andrew;E. Max Frye;Comedy;Columbia
Another Stakeout;John Badham;Comedy;sequel to Stakeout
Arizona Dream;Emir Kusturica;Drama;Warner Bros.
Evil Dead 3: Army of Darkness;Sam Raimi;Comedy, Horror;3rd of series
Aspen Extreme;Patrick Hasburgh;Drama;
The Ballad of Little Jo;Maggie Greenwald;Western;
Bank Robber;Nick Mead;Crime;
Batman: Mask of the Phantasm;Bruce W. Timm;Animated;based on DC Comics character
Beethoven's 2nd (film);Rod Daniel;Family;sequel to Beethoven
Benny & Joon;Jeremiah S. Chechik;Comedy;MGM
Best of the Best 2;Robert Radler;Action;sequel to 1989 film
The Beverly Hillbillies;Penelope Spheeris;Comedy;"20th Century Fox; based on the TV series"
Blood In Blood Out;Taylor Hackford;Crime drama;aka Bound by Honor
Bodies, Rest & Motion;Michael Steinberg;Drama;Fine Line
Body of Evidence;Uli Edel;Thriller;Razzie award for Madonna
Body Snatchers;Abel Ferrara;Science fiction;based on Jack Finney novel
Boiling Point;James B. Harris;Drama;Warner Bros.
Bopha!;Morgan Freeman;Drama;
Born Yesterday;Luis Mandoki;Comedy;"remake of 1950 film; based on play by Garson Kanin"
Boxing Helena;Jennifer Lynch;Thriller;Orion
A Bronx Tale;Robert De Niro;Drama;based on Palminteri's play
CB4;Tamra Davis;Comedy;
Calendar Girl;John Whitesell;Drama;Columbia
Cannibal! The Musical;Trey Parker;Comedy;
Carlito's Way;Brian De Palma;Crime drama;"Universal; based on Edwin Torres novel"
The Cemetery Club;Bill Duke;Drama;Touchstone
Cliffhanger;Renny Harlin;Action;TriStar
Coneheads;Steve Barron;Comedy;based on SNL characters
Cool Runnings;Jon Turteltaub;Comedy, Biography;story of Jamaica bobsled team
Cop and a Half;Henry Winkler;Comedy;Universal
The Crush;Alan Shapiro;Thriller;
The Cruel Path;Dustin J. Boes;Horror;
Dangerous Game;Abel Ferrara;Drama;MGM
A Dangerous Woman;Stephen Gyllenhaal;Drama;Gramercy
The Dark Half;George A. Romero;Horror;based on Stephen King novel
Dave;Ivan Reitman;Comedy;Warner Bros.
Dazed and Confused;Richard Linklater;Comedy;Gramercy
Deadfall;Christopher Coppola;Thriller;Trimark
Demolition Man;Marco Brambilla;Action;Warner Bros.
Dennis the Menace;Nick Castle;Comedy;based on the comic strip
Dragon: The Bruce Lee Story;Rob Cohen;Drama, Biography;story of Bruce Lee
Ernest Rides Again;John R. Cherry III;Comedy;one of a series
Ethan Frome;John Madden;Drama;
Excessive Force;Jon Hess;Action;
Extreme Justice;Mark L. Lester;Action;
Falling Down;Joel Schumacher;Crime drama;Warner Bros.
A Far Off Place;Mikael Salomon;Adventure;
Fatal Instinct;Carl Reiner;Parody;MGM
Fearless;Peter Weir;Drama;Warner Bros.
Fire on the Amazon;Luis Llosa;Adventure;
Fire in the Sky;Robert Lieberman;Sci-fi;Paramount
The Firm;Sydney Pollack;Drama;"Paramount; based on John Grisham novel"
Flesh and Bone;Steve Kloves;Drama;Paramount
Fly by Night;Steve Gomer;Drama;[1]
For Love or Money;Barry Sonnenfeld;Comedy;"Universal; Remake of 1963 film"
Free Willy;Simon Wincer;Family;Warner Bros.
The Fugitive;Andrew Davis;Action drama;"based on the TV series; Academy Award for Jones"
Geronimo: An American Legend;Walter Hill;Biography, Drama;
Gettysburg;Ronald F. Maxwell;Biography, War;Turner Pictures
Ghost in the Machine;Rachel Talalay;Horror;
The Good Son;Joseph Ruben;Thriller;20th Century Fox
Groundhog Day;Harold Ramis;Comedy;Columbia
Grumpy Old Men;Donald Petrie;Comedy;"Warner Bros.; followed by sequel"
Guilty as Sin;Sidney Lumet;Crime drama;Hollywood Pictures
Happily Ever After;John Howley;Animated;
Hard Target;John Woo;Action;
Heart and Souls;Ron Underwood;Comedy, Fantasy;Universal
Heaven & Earth;Oliver Stone;War drama;Warner Bros.
Hexed;Alan Spencer;Comedy;
Hocus Pocus;Kenny Ortega;Comedy, Fantasy;Disney
A Home of Our Own;Tony Bill;Drama;Gramercy
Homeward Bound: The Incredible Journey;Duwayne Dunham;Adventure, Family;"Disney; remake of 1963 film"
Hot Shots! Part Deux;Jim Abrahams;Comedy;sequel to Hot Shots!
House of Cards;Michael Lessac;Drama;Miramax
A House in the Hills;Ken Wiederhorn;Thriller;
The House of the Spirits;Bille August;Drama;"Miramax; based on Isabel Allende novel"
In the Line of Fire;Wolfgang Petersen;Crime drama;Columbia
In the Name of the Father;Jim Sheridan;Drama, Biography;story of the Guildford Four
Indecent Proposal;Adrian Lyne;Drama;Paramount
Indian Summer;Mike Binder;Comedy, drama;Touchstone
Jack the Bear;Marshall Herskovitz;Drama;20th Century Fox
Jason Goes to Hell: The Final Friday;Adam Marcus;Horror;sequel to Friday the 13th
Josh and S.A.M.;Billy Weber;Comedy, drama;Columbia
Joshua Tree;Vic Armstrong;Action;aka Army of One
The Joy Luck Club;Wayne Wang;Drama;based on book by Amy Tan
Judgment Night;Stephen Hopkins;Action thriller;Universal Pictures
Jurassic Park;Steven Spielberg;Adventure;"based on Michael Crichton novel; 1993's top-grossing film"
Kalifornia;Dominic Sena;Road Thriller;
King of the Hill;Steven Soderbergh;Drama;
Last Action Hero;John McTiernan;Comedy;
Leprechaun;Mark Jones;Horror;
Life with Mikey;James Lapine;Comedy;
Loaded Weapon 1;Gene Quintano;Parody;based on Lethal Weapon
Lost in Yonkers;Martha Coolidge;Comedy, Drama;based on Neil Simon play
M. Butterfly;David Cronenberg;Romance;based on the play
Mad Dog and Glory;John McNaughton;Comedy;Universal
Made in America;Richard Benjamin;Comedy;
Malice;Harold Becker;Thriller;written by Aaron Sorkin and Scott Frank
The Man Without a Face;Mel Gibson;Drama;
Man's Best Friend;John Lafia;Thriller;
Manhattan Murder Mystery;Woody Allen;Comedy;TriStar
Matinee;Joe Dante;Comedy;
Me and the Kid;Dan Curtis;Comedy;
Menace II Society;Albert Hughes, Allen Hughes;Drama;
The Meteor Man;Robert Townsend;Comedy;
Money for Nothing;Ramón Menéndez;Crime comedy;
Monolith;John Eyres;Science fiction;[2]
Mr. Jones;Mike Figgis;Romance;TriStar
Mr. Nanny;Michael Gottlieb;Comedy;
Mr. Wonderful;Anthony Minghella;Romance;Warner Bros.
Mrs. Doubtfire;Chris Columbus;Comedy;"20th Century Fox; Oscar for Makeup"
Much Ado About Nothing;Kenneth Branagh;Comedy;based on William Shakespeare play
The Music of Chance;Philip Haas;Drama;based on Paul Auster novel
My Life;Bruce Joel Rubin;Drama;Columbia
Naked in New York;Daniel Algrant;Drama;
Needful Things;Fraser Clarke Heston;Drama;based on Stephen King novel
The Nightmare Before Christmas;Henry Selick;Animation;
Nowhere to Run;Robert Harmon;Action;Columbia
Once Upon a Forest;Charles Grosvenor;Animated;
Only the Strong;Sheldon Lettich;Action;
The Pelican Brief;Alan J. Pakula;Thriller;based on John Grisham novel
A Perfect World;Clint Eastwood;Drama, Crime;Warner Bros.
Philadelphia;Jonathan Demme;Drama;Academy Award for Hanks
The Piano;Jane Campion;Drama;Academy Awards for Hunter, Paquin
Poetic Justice;John Singleton;Drama;
Point of No Return;John Badham;Thriller;remake of La Femme Nikita
Posse;Mario Van Peebles;Western;
The Program;David S. Ward;Drama, Sports;Touchstone
Public Access;Bryan Singer;Drama;
Puppet Master 4;Jeff Burr;Horror;4th of series
The Real McCoy;Russell Mulcahy;Crime drama;Universal
Red Rock West;John Dahl;Thriller;Touchstone
The Remains of the Day;James Ivory;Drama;"7 Oscar nominations; based on Kazuo Ishiguro novel"
Return of the Living Dead 3;Brian Yuzna;Horror;3rd of series
Rich in Love;Bruce Beresford;Drama;MGM
Rising Sun;Philip Kaufman;Crime drama;based on Michael Crichton novel
Robin Hood: Men in Tights;Mel Brooks;Comedy;based on Robin Hood
RoboCop 3;Fred Dekker;Sci-fi;3rd of series
Romeo Is Bleeding;Peter Medak;Crime;Gramercy
Rookie of the Year;Daniel Stern;Comedy;Fox
Roosters;Robert M. Young;Drama;
Ruby Cairo;Graeme Clifford;Mystery;
Ruby in Paradise;Victor Nuñez;Drama;October Films
Rudy;David Anspaugh;Drama, Biography;story of Rudy Ruettiger
The Saint of Fort Washington;Tim Hunter;Drama;Warner Bros.
The Sandlot;David M. Evans;Family;Fox
Schindler's List;Steven Spielberg;Drama;"won 7 Oscars; based on a book by Thomas Keneally"
Searching for Bobby Fischer;Steven Zaillian;Drama;Paramount
Sesame Street's 25th Birthday: A Musical Celebration!;Caroll Spinney, Ladysmith Black Mambazo, En Vogue;Video;
Short Cuts;Robert Altman;Drama;based on Raymond Carver stories
Sister Act 2: Back in the Habit;Bill Duke;Comedy;sequel to Sister Act
Six Degrees of Separation;Fred Schepisi;Drama;based on John Guare play
Slaughter of the Innocents;James Glickenhaus;Thriller;
Sleepless in Seattle;Nora Ephron;Romantic comedy;2 Oscar nominations
Sliver;Phillip Noyce;Thriller;based on Ira Levin novel
Sniper;Luis Llosa;Action;4 sequels
So I Married an Axe Murderer;Thomas Schlamme;Comedy;TriStar
Sommersby;Jon Amiel;Drama;remake of The Return of Martin Guerre
Son in Law;Steve Rash;Comedy;Hollywood Pictures
Son of the Pink Panther;Blake Edwards;Comedy;based on The Pink Panther
Striking Distance;Rowdy Herrington;Action;Columbia
Sunset Grill;Kevin Connor;Mystery;New Line
Super Mario Bros.;Rocky Morton/Annabel Jankel;Science fiction;based on the video game
Suture;Scott McGehee, David Siegel;Drama;
Swing Kids;Thomas Carter;Drama;
Teenage Mutant Ninja Turtles III;Stuart Gillard;Action comedy;based on comic book
The Temp;Tom Holland;Thriller;Paramount
Theremin: An Electronic Odyssey;Steven M. Martin;Documentary;
The Thing Called Love;Peter Bogdanovich;Comedy, drama;Paramount
This Boy's Life;Michael Caton-Jones;Drama;based on Tobias Wolff book
The Three Musketeers;Stephen Herek;Adventure;based on Alexandre Dumas novel
Three of Hearts;Yurek Bosayevicz;Drama, Romance;New Line
Tom and Jerry: The Movie;Phil Roman;Animated, Musical;
Tombstone;George Cosmatos;Western, Biography;story of Wyatt Earp and Gunfight at the O.K. Corral
Totally F***ed Up;Gregg Araki;Drama;
True Romance;Tony Scott;Crime drama;"Warner Bros.; written by Quintin Tarantino"
Twenty Bucks;Keva Rosenfeld;Comedy;Sony
Undercover Blues;Herbert Ross;Comedy;MGM
Untamed Heart;Tony Bill;Romantic drama;MGM
The Vanishing;George Sluizer;Thriller;remake of Sluizer's 1988 film
The War Room;Chris Hegedus, D.A. Pennebaker;Documentary;Bill Clinton campaign
Warlock: The Armageddon;Anthony Hickox;Horror;sequel to 1989 film
Watch It;Tom Flynn;Comedy;
